Project ID,Project Name,Number,Street,Borough,Council District,Latitude (Internal),Longitude (Internal),Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,All Counted Units,Total Units
54360,SPRING CREEK PHASE 4B-1,508,VANDALIA AVENUE,Brooklyn,42,40.6551709,-73.87388779,No,Non Prevailing Wage,2,2,8,8
54360,SPRING CREEK PHASE 4B-1,510,VANDALIA AVENUE,Brooklyn,42,40.6552147,-73.87378319,No,Non Prevailing Wage,2,2,8,8
58936,COMMUNITY ACCESS.985 BRUCKNER BLVD,985,BRUCKNER BOULEVARD,Bronx,17,40.81981936,-73.89167664,No,Non Prevailing Wage,120,0,215,215
61357,600 EAST 156TH STREET,600,EAST 156 STREET,Bronx,17,40.81865438,-73.90934916,No,Non Prevailing Wage,35,52,175,175
62962,CRESTON PARKVIEW,2519,CRESTON AVENUE,Bronx,14,40.86353188,-73.89799372,No,Non Prevailing Wage,19,38,189,189
63913,BEDFORD ARMS,1336,BEDFORD AVENUE,Brooklyn,35,40.67739186,-73.95321133,No,Non Prevailing Wage,0,19,94,94
64297,187 KENT AVENUE,187,KENT AVENUE,Brooklyn,33,40.71769448,-73.96419646,No,Non Prevailing Wage,0,0,20,96
65213,COMPASS 3,1560,BOONE AVENUE,Bronx,17,40.833607,-73.88415939,No,Non Prevailing Wage,74,74,366,366
65389,SAINT MARKS APARTMENTS HDFC.HUDMF.FY18,959,ST MARKS AVENUE,Brooklyn,36,40.67492349,-73.9396579,No,Non Prevailing Wage,30,16,52,52
65825,633 MARCY AVE,633,MARCY AVENUE,Brooklyn,36,40.69297738,-73.94842595,No,Non Prevailing Wage,0,0,12,64
58661,RICOS PLACE HDFC.YR15.FY18,804,CLASSON AVENUE,Brooklyn,35,40.67298119,-73.9610697,No,Non Prevailing Wage,0,0,14,14
61186,CATHOLIC CHARITIES. 879 BECK STREET,909,BECK STREET,Bronx,17,40.81952127,-73.895832,No,Prevailing Wage,88,0,89,89
65573,115 STANWIX STREET,115,STANWIX STREET,Brooklyn,34,40.70191332,-73.93552199,No,Non Prevailing Wage,0,0,16,136
59417,901 MYRTLE AVENUE,98,TOMPKINS AVENUE,Brooklyn,36,40.69591627,-73.94677563,No,Non Prevailing Wage,0,0,7,34
61849,TRACEY TOWERS.HRP.FY18,20,WEST MOSHOLU PARKWAY SOUTH,Bronx,11,40.87931098,-73.88609035,No,Non Prevailing Wage,0,0,456,456
61849,TRACEY TOWERS.HRP.FY18,40,WEST MOSHOLU PARKWAY SOUTH,Bronx,11,40.87931098,-73.88609035,No,Non Prevailing Wage,0,0,415,415
61571,255 E HOUSTON,255,EAST HOUSTON STREET,Manhattan,2,40.7214896,-73.98512941,No,Non Prevailing Wage,0,9,18,88
61628,JHB II HDFC.YR15.FY18,1316,BOSTON ROAD,Bronx,17,40.83142271,-73.89931854,Yes,Non Prevailing Wage,43,1,45,45
66457,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
66459,CONFIDENTIAL,----,----,Queens,24,,,No,Non Prevailing Wage,0,0,1,1
66460,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,0,1,1
59429,230-232 EAST 54TH STREET,230-232,EAST 54 STREET,Manhattan,4,40.75755756,-73.96770158,No,Non Prevailing Wage,0,0,3,75
63775,BEACH GREEN DUNES - PHASE 2,4519,ROCKAWAY BEACH BOULEVARD,Queens,31,,,No,Non Prevailing Wage,26,25,127,127
65364,CASA CECILIA,528,WEST 153 STREET,Manhattan,7,40.830699,-73.94552594,Yes,Non Prevailing Wage,0,0,10,10
65364,CASA CECILIA,536,WEST 153 STREET,Manhattan,7,40.83086387,-73.94591968,Yes,Non Prevailing Wage,0,0,25,25
66455,CONFIDENTIAL,----,----,Bronx,14,,,No,Non Prevailing Wage,0,0,1,1
60425,LIVONIA PHASE II -SITE 9,473,LIVONIA AVENUE,Brooklyn,42,40.66407884,-73.90017668,No,Non Prevailing Wage,15,8,57,57
66446,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
61639,FULTON JEFFERSON HDFC.YR15.FY18,641,EAST 169 STREET,Bronx,16,40.83162995,-73.90091181,No,Non Prevailing Wage,4,15,20,20
61639,FULTON JEFFERSON HDFC.YR15.FY18,1326,FULTON AVENUE,Bronx,16,40.83282799,-73.90249642,No,Non Prevailing Wage,2,20,24,24
61639,FULTON JEFFERSON HDFC.YR15.FY18,1639,FULTON AVENUE,Bronx,16,40.84001614,-73.89900918,No,Non Prevailing Wage,7,32,42,42
61639,FULTON JEFFERSON HDFC.YR15.FY18,635,JEFFERSON PLACE,Bronx,16,40.83356401,-73.89979953,No,Non Prevailing Wage,4,15,21,21
66341,CONFIDENTIAL,----,----,Queens,28,,,No,Non Prevailing Wage,0,0,1,1
66338,CONFIDENTIAL,----,----,Bronx,11,,,No,Non Prevailing Wage,0,0,1,1
66339,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
66340,CONFIDENTIAL,----,----,Brooklyn,46,,,No,Non Prevailing Wage,0,0,1,1
66588,DAYTON BEACH PARK,8400,SHORE FRONT PARKWAY,Queens,32,40.58588052,-73.81121149,No,Non Prevailing Wage,0,206,230,230
66588,DAYTON BEACH PARK,8100,SHORE FRONY PARKWAY,Queens,32,,,No,Non Prevailing Wage,0,206,230,230
66588,DAYTON BEACH PARK,8200,SHORE FRONT PARKWAY,Queens,32,40.58694309,-73.80809778,No,Non Prevailing Wage,0,206,230,230
66588,DAYTON BEACH PARK,8600,SHORE FRONT PARKWAY,Queens,32,40.58588052,-73.81121149,No,Non Prevailing Wage,0,206,230,230
66588,DAYTON BEACH PARK,8800,SHORE FRONT PARKWAY,Queens,32,40.58588052,-73.81121149,No,Non Prevailing Wage,0,205,229,229
66336,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,0,1,1
66337,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
64399,CAROL GARDENS.PLP.FY2018,880,THIERIOT AVENUE,Bronx,18,40.8226804,-73.86183858,No,Prevailing Wage,10,76,157,157
64399,CAROL GARDENS.PLP.FY2018,820,THERIOT AVENUE,Bronx,18,40.8226804,-73.86183858,No,Prevailing Wage,11,76,157,157
65361,711 SEA GIRT HDFC,11-Jul,SEAGIRT AVENUE,Queens,31,40.59532517,-73.7419232,Yes,Non Prevailing Wage,7,0,917,917
62203,CCM. 404 SNEDIKER AVE. BEVERLY'S PLACE,402,SNEDIKER AVENUE,Brooklyn,42,40.66489402,-73.90015383,No,Non Prevailing Wage,43,0,72,72
66333,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,1,1
66332,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,1,1
66331,CONFIDENTIAL,----,----,Manhattan,5,,,No,Non Prevailing Wage,0,0,1,1
61740,HELP. 771-775 CROTONA PARK NORTH,771,CROTONA PARK NORTH,Bronx,17,40.84104977,-73.89171435,No,Prevailing Wage,83,0,84,84
66330,CONFIDENTIAL,----,----,Queens,32,,,No,Non Prevailing Wage,0,0,1,1
64510,848 LORIMER STREET,848,LORIMER STREET,Brooklyn,33,40.72242696,-73.95073011,No,Non Prevailing Wage,0,0,4,52
66325,CONFIDENTIAL,----,----,Queens,21,,,No,Non Prevailing Wage,0,0,1,1
58972,NOONAN PLAZA HUDMF.FY.2018,105,WEST 168 STREET,Bronx,16,40.83886965,-73.92528095,No,Non Prevailing Wage,230,38,283,283
65246,144-146 WEST STREET,144,WEST STREET,Brooklyn,33,40.73198756,-73.95932856,No,Non Prevailing Wage,0,0,4,22
65856,WYATT TEE WALKER HOUSING FOR THE ELDERLY,2177,FREDERICK DOUGLASS BOULEVARD,Manhattan,9,40.8056685,-73.95499588,Yes,Non Prevailing Wage,0,24,80,80
66323,CONFIDENTIAL,----,----,Queens,21,,,No,Non Prevailing Wage,0,0,1,1
66324,CONFIDENTIAL,----,----,Bronx,13,,,No,Non Prevailing Wage,0,0,1,1
65831,LEFFERTS HEIGHTS,128,LEFFERTS PLACE,Brooklyn,36,40.6806329,-73.95899573,Yes,Non Prevailing Wage,0,86,87,87
66107,CONFIDENTIAL,----,----,Brooklyn,36,,,No,Non Prevailing Wage,0,0,3,3
63289,ARKER. 888 FOUNTAIN AVE. BUILDING B1,888,FOUNTAIN AVENUE,Brooklyn,42,40.65579577,-73.86577746,No,Prevailing Wage,199,0,200,200
63345,888 FOUNTAIN AVENUE BUILDING B3,881,ERSKINE STREET,Brooklyn,42,,,No,Non Prevailing Wage,15,15,144,144
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,580,LAFAYETTE AVENUE,Brooklyn,36,40.68959726,-73.9517568,No,Non Prevailing Wage,0,0,3,3
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,145-36,111 AVENUE,Queens,28,40.68708988,-73.79862208,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,210-33,113 AVENUE,Queens,27,40.70442539,-73.7444403,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,150-22,118 AVENUE,Queens,28,40.67987951,-73.79101488,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,133-18,134 STREET,Queens,28,40.66844776,-73.80524983,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,129-23,135 PLACE,Queens,28,40.67165975,-73.80237814,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,130-15,135 PLACE,Queens,28,40.67069083,-73.8023702,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,117-31,135 STREET,Queens,28,40.6764766,-73.80383839,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,129-41,135 STREET,Queens,28,40.67113983,-73.80330614,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,129-59,135 STREET,Queens,28,40.67066772,-73.80330032,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,116-02,139 STREET,Queens,28,40.67961497,-73.80287013,No,Non Prevailing Wage,0,0,1,1
65190,STEVENSON COMMONS,1890,LAFAYETTE AVENUE,Bronx,18,,,No,Non Prevailing Wage,0,39,39,39
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,115-41,147 STREET,Queens,28,40.68275434,-73.79464746,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,130-16,149 STREET,Queens,28,40.66957949,-73.79014235,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,89-24,168 PLACE,Queens,27,40.70824208,-73.79297829,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,111-14,169 STREET,Queens,27,40.69339333,-73.7828083,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,102-47,187 STREET,Queens,27,40.70663655,-73.76993208,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,167-08,110 AVENUE,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,114-47,INWOOD STREET,Queens,28,40.68395565,-73.79723258,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,103-16,PLATTWOOD AVENUE,Queens,32,40.67823293,-73.83511987,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,107-34,PRINCETON STREET,Queens,28,40.69109162,-73.80329416,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,131-15,SUTTER AVENUE,Queens,28,40.67244682,-73.80682434,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,147-06,SUTTER AVENUE,Queens,28,40.67145022,-73.79098001,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,133-16,VAN WYCK EXPRESSWAY SR WEST,Queens,28,,,No,Non Prevailing Wage,0,0,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,110-60,WOOD STREET,Queens,27,40.69902763,-73.77110518,No,Non Prevailing Wage,0,0,1,1
60426,MONTAUK HOUSING LLC.HUDMF.FY18,187-06,120 AVENUE,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,186-10,120 ROAD,Queens,27,40.68543803,-73.76154269,Yes,Non Prevailing Wage,6,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,121-30,FARMERS BOULEVARD,Queens,27,40.68442989,-73.76115329,Yes,Non Prevailing Wage,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,186-07,120 ROAD,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,120-08,FARMERS BOULEVARD,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,120-32,FARMERS BOULEVARD,Queens,27,40.68543803,-73.76154269,Yes,Non Prevailing Wage,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,120-18,FARMERS BOULEVARD,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,187-10,120 AVENUE,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,187-12,120 AVENUE,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,187-16,120 AVENUE,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,187-20,120 AVENUE,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,187-22,120 AVENUE,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,187-28,120 AVENUE,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,121-18,FARMERS BOULEVARD,Queens,27,40.68442989,-73.76115329,Yes,Non Prevailing Wage,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,121-22,FARMERS BOULEVARD,Queens,27,40.68442989,-73.76115329,Yes,Non Prevailing Wage,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,121-16,FARMERS BOULEVARD,Queens,27,40.68442989,-73.76115329,Yes,Non Prevailing Wage,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,121-26,FARMERS BOULEVARD,Queens,27,40.68442989,-73.76115329,Yes,Non Prevailing Wage,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,121-34,FARMERS BOULEVARD,Queens,27,40.68442989,-73.76115329,Yes,Non Prevailing Wage,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,120-10,FARMERS BOULEVARD,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,120-12,FARMERS BOULEVARD,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,120-14,FARMERS BOULEVARD,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,120-20,FARMERS BOULEVARD,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,186-09,120 ROAD,Queens,27,40.68583939,-73.76184414,Yes,Non Prevailing Wage,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,120-36,FARMERS BOULEVARD,Queens,27,40.68543803,-73.76154269,Yes,Non Prevailing Wage,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,186-12,120 ROAD,Queens,27,40.68543803,-73.76154269,Yes,Non Prevailing Wage,7,0,7,7
65025,CONFIDENTIAL,----,----,Brooklyn,47,,,No,Non Prevailing Wage,0,0,1,1
60426,MONTAUK HOUSING LLC.HUDMF.FY18,186-20,120 ROAD,Queens,27,40.68543803,-73.76154269,Yes,Non Prevailing Wage,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,186-26,120 ROAD,Queens,27,40.68543803,-73.76154269,Yes,Non Prevailing Wage,7,0,7,7
61728,BFC. 140 ESSEX ST. ESSEX CROSSING SITE 8,140,ESSEX STREET,Manhattan,1,40.72018607,-73.98708138,No,Non Prevailing Wage,28,34,93,93
63332,CIRRUS REALTY HDFC.HPO.FY18,717,CROTONA PARK NORTH,Bronx,17,40.84202293,-73.89336444,Yes,Non Prevailing Wage,0,9,47,47
63342,BILIG REALTY HDFC.HPO.FY18,1924,LORING PLACE SOUTH,Bronx,14,40.85462745,-73.91408979,Yes,Non Prevailing Wage,2,5,11,11
63342,BILIG REALTY HDFC.HPO.FY18,2243,RYER AVENUE,Bronx,15,40.85615842,-73.89976549,Yes,Non Prevailing Wage,0,3,21,21
63342,BILIG REALTY HDFC.HPO.FY18,2247,RYER AVENUE,Bronx,15,40.85628462,-73.89969662,Yes,Non Prevailing Wage,1,8,22,22
63343,ENDACOFE REALTY HDFC.HPO.FY18,1455,TOWNSEND AVENUE,Bronx,14,40.84125947,-73.91610927,Yes,Non Prevailing Wage,2,11,54,54
63344,MATSIA REALTY HDFC.HPO.FY18,1801,ARCHER STREET,Bronx,18,40.83774127,-73.86702581,Yes,Non Prevailing Wage,0,4,45,45
63344,MATSIA REALTY HDFC.HPO.FY18,1807,ARCHER STREET,Bronx,18,40.83777383,-73.86669688,Yes,Non Prevailing Wage,0,6,45,45
63344,MATSIA REALTY HDFC.HPO.FY18,1121,ELDER AVENUE,Bronx,17,40.82665759,-73.87901528,Yes,Non Prevailing Wage,3,9,49,49
63344,MATSIA REALTY HDFC.HPO.FY18,1117,MANOR AVENUE,Bronx,18,40.82687967,-73.87620009,Yes,Non Prevailing Wage,4,12,54,54
63344,MATSIA REALTY HDFC.HPO.FY18,1400,MORRIS AVENUE,Bronx,16,40.83807996,-73.91092366,Yes,Non Prevailing Wage,3,11,63,63
63344,MATSIA REALTY HDFC.HPO.FY18,526,TINTON AVENUE,Bronx,8,40.81224292,-73.90618247,Yes,Non Prevailing Wage,7,25,77,77
63344,MATSIA REALTY HDFC.HPO.FY18,1214,WHEELER AVENUE,Bronx,17,40.82913432,-73.87996834,Yes,Non Prevailing Wage,0,4,17,17
63790,NEWSTART REALTY HDFC.HPO.FY17,2272,ANDREWS AVENUE NORTH,Bronx,14,40.8604963,-73.90784606,Yes,Non Prevailing Wage,0,2,27,27
63790,NEWSTART REALTY HDFC.HPO.FY17,1184,EVERGREEN AVENUE,Bronx,17,40.82790538,-73.88063903,Yes,Non Prevailing Wage,0,8,49,49
63790,NEWSTART REALTY HDFC.HPO.FY17,1082,GERARD AVENUE,Bronx,16,40.83246387,-73.92171788,Yes,Non Prevailing Wage,1,16,62,62
65047,CONFIDENTIAL,----,----,Queens,20,,,No,Non Prevailing Wage,0,2,2,2
63790,NEWSTART REALTY HDFC.HPO.FY17,1334,MANOR AVENUE,Bronx,18,40.83274048,-73.8769878,Yes,Non Prevailing Wage,0,2,17,17
63790,NEWSTART REALTY HDFC.HPO.FY17,1338,MANOR AVENUE,Bronx,18,40.83287775,-73.87702007,Yes,Non Prevailing Wage,0,4,17,17
63790,NEWSTART REALTY HDFC.HPO.FY17,111,FATHER ZEISER PLACE,Bronx,14,40.86445149,-73.90456867,Yes,Non Prevailing Wage,1,5,27,27
63790,NEWSTART REALTY HDFC.HPO.FY17,1210,WHEELER AVENUE,Bronx,17,40.8290245,-73.87993963,Yes,Non Prevailing Wage,0,7,17,17
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,1644,ANTHONY AVENUE,Bronx,16,40.84281768,-73.90450935,Yes,Non Prevailing Wage,0,4,51,51
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,2407,VALENTINE AVENUE,Bronx,15,40.85979841,-73.89723304,Yes,Non Prevailing Wage,0,3,8,8
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,2411,VALENTINE AVENUE,Bronx,15,40.85979841,-73.89723304,Yes,Non Prevailing Wage,2,3,8,8
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,2415,VALENTINE AVENUE,Bronx,15,40.85979841,-73.89723304,Yes,Non Prevailing Wage,1,2,10,10
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,2417,VALENTINE AVENUE,Bronx,15,40.85979841,-73.89723304,Yes,Non Prevailing Wage,0,2,14,14
63793,ZEVRONE REALTY HDFC.HPO.FY18,555,CAULDWELL AVENUE,Bronx,17,40.81431626,-73.91100243,Yes,Non Prevailing Wage,3,2,22,22
63793,ZEVRONE REALTY HDFC.HPO.FY18,561,CAULDWELL AVENUE,Bronx,17,40.81445346,-73.91095528,Yes,Non Prevailing Wage,3,3,22,22
63793,ZEVRONE REALTY HDFC.HPO.FY18,1148,COLGATE AVENUE,Bronx,17,40.82738749,-73.88147465,Yes,Non Prevailing Wage,4,2,17,17
63793,ZEVRONE REALTY HDFC.HPO.FY18,1150,COLGATE AVENUE,Bronx,17,40.82749181,-73.88149614,Yes,Non Prevailing Wage,1,6,17,17
63793,ZEVRONE REALTY HDFC.HPO.FY18,1405,COLLEGE AVENUE,Bronx,16,40.83794798,-73.91063111,Yes,Non Prevailing Wage,11,11,70,70
63793,ZEVRONE REALTY HDFC.HPO.FY18,571,EAST 170 STREET,Bronx,16,40.8347237,-73.90144566,Yes,Non Prevailing Wage,5,9,48,48
63793,ZEVRONE REALTY HDFC.HPO.FY18,1365,FINDLAY AVENUE,Bronx,16,40.83697307,-73.90993133,Yes,Non Prevailing Wage,3,2,33,33
63793,ZEVRONE REALTY HDFC.HPO.FY18,1346,MORRIS AVENUE,Bronx,16,40.83676584,-73.91170963,Yes,Non Prevailing Wage,1,8,26,26
63793,ZEVRONE REALTY HDFC.HPO.FY18,1057,SHERIDAN AVENUE,Bronx,16,40.830741,-73.9189158,Yes,Non Prevailing Wage,1,8,47,47
63793,ZEVRONE REALTY HDFC.HPO.FY18,1315,SHERIDAN AVENUE,Bronx,16,40.83674594,-73.91443813,Yes,Non Prevailing Wage,8,11,47,47
63793,ZEVRONE REALTY HDFC.HPO.FY18,1320,SHERIDAN AVENUE,Bronx,16,40.83672623,-73.9137732,Yes,Non Prevailing Wage,7,13,55,55
63793,ZEVRONE REALTY HDFC.HPO.FY18,1055,SHERMAN AVENUE,Bronx,16,40.83083089,-73.91794726,Yes,Non Prevailing Wage,2,10,38,38
63794,HAZY REALTY HDFC.HPO.FY18,533,TINTON AVENUE,Bronx,8,40.81231749,-73.90675676,Yes,Non Prevailing Wage,0,11,21,21
63794,HAZY REALTY HDFC.HPO.FY18,537,TINTON AVENUE,Bronx,8,40.81242725,-73.90671687,Yes,Non Prevailing Wage,1,8,21,21
63794,HAZY REALTY HDFC.HPO.FY18,620,TRINITY AVENUE,Bronx,8,40.81508059,-73.90915171,Yes,Non Prevailing Wage,1,11,103,103
63795,NEW TOWNSEND REALTY HDFC.HPO.FY18,1785,TOWNSEND AVENUE,Bronx,14,40.84826846,-73.91110882,Yes,Non Prevailing Wage,1,6,59,59
65506,572 11TH AVE,572,11 AVENUE,Manhattan,3,40.76165996,-73.99732154,No,Non Prevailing Wage,0,17,37,164
66037,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,0,1,1
66038,CONFIDENTIAL,----,----,Bronx,13,,,No,Non Prevailing Wage,0,0,1,1
66586,STRYCKER'S BAY,689,COLUMBUS AVENUE,Manhattan,6,40.79107101,-73.96842566,No,Non Prevailing Wage,0,90,120,120
66586,STRYCKER'S BAY,66,WEST 94 STREET,Manhattan,6,40.79107101,-73.96842566,No,Non Prevailing Wage,0,76,114,114
63808,INDEPENDENCE HOUSE.PLP.FY18,176,WEST 94 STREET,Manhattan,6,40.7923974,-73.97102528,No,Prevailing Wage,14,76,120,120
66025,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,1,1,1
66033,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
66032,CONFIDENTIAL,----,----,Queens,23,,,No,Non Prevailing Wage,0,1,1,1
66035,CONFIDENTIAL,----,----,Queens,29,,,No,Non Prevailing Wage,0,0,1,1
48608,TMN904 - PRECISE,244,LENOX AVENUE,Manhattan,9,40.80588439,-73.9463626,No,Non Prevailing Wage,0,2,10,10
48608,TMN904 - PRECISE,23,WEST 119 STREET,Manhattan,9,40.80315587,-73.94581216,No,Non Prevailing Wage,0,4,23,23
48608,TMN904 - PRECISE,410,WEST 128 STREET,Manhattan,9,40.81303987,-73.95259937,No,Non Prevailing Wage,0,8,56,56
48608,TMN904 - PRECISE,116,WEST 129 STREET,Manhattan,9,40.81047547,-73.94459242,No,Non Prevailing Wage,0,3,19,19
48608,TMN904 - PRECISE,111,WEST 131 STREET,Manhattan,9,40.81206405,-73.94331949,No,Non Prevailing Wage,0,0,4,4
48608,TMN904 - PRECISE,120,WEST 129 STREET,Manhattan,9,40.81047547,-73.94459242,No,Non Prevailing Wage,0,0,9,9
48608,TMN904 - PRECISE,157,WEST 122 STREET,Manhattan,9,40.80692578,-73.94888672,No,Non Prevailing Wage,0,0,4,4
63888,ALMA - 713 CLASSON,713,CLASSON AVENUE,Brooklyn,35,40.67610964,-73.95934461,Yes,Non Prevailing Wage,0,0,76,76
66142,CONFIDENTIAL,----,----,Brooklyn,36,,,No,Non Prevailing Wage,0,2,2,2
66422,10 LEXINGTON AVENUE,10,LEXINGTON AVENUE,Brooklyn,35,40.68601907,-73.96168227,No,Non Prevailing Wage,0,0,17,81
66022,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
66024,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
63937,POLYCLINIC OWNER LLC.HUDMULTI.FY18,341,WEST 50 STREET,Manhattan,3,40.76325404,-73.98779862,Yes,Non Prevailing Wage,110,17,151,151
64157,E.M. MOORE HOUSING FOR THE ELDERLY,160,WEST 116 STREET,Manhattan,9,40.80263157,-73.95187354,Yes,Non Prevailing Wage,0,0,89,89
66021,CONFIDENTIAL,----,----,Bronx,11,,,No,Non Prevailing Wage,0,0,1,1
61593,NOTRE DAME HDFC.HUDMF.FY18,660,EAST 183 STREET,Bronx,15,40.85196919,-73.88701193,No,Non Prevailing Wage,94,3,98,98
